Position X,Position Y,Position Z,Orientation Roll,Orientation Pitch,Orientation Yaw,Initial Z,Final Z,Delta Z,Success
0.16153973223172519,0.0024687943657760794,0.5784932013384373,0.16416656586245634,0.940635034404721,-3.126310950759576,0.38832018401059665,0.05998796752441549,-0.32833221648618116,0
-0.0845922367193578,0.1684329584099825,0.5815972707087854,-0.3812690084206818,0.8588018697146345,-1.10536558885014,0.40383757297336936,0.4032303670606435,-0.0006072059127258389,0
-0.09645599938281013,-0.14772139786153318,0.6244144682296167,-0.3168127034854418,0.7830166747765762,0.9923438572760462,0.4042499244794486,0.052826701320999016,-0.35142322315844954,0
0.19471022038767652,0.028383315226878966,0.6352926197873192,0.14339750443032243,0.6969356257456436,-2.9968401265807376,0.4028652007194986,0.40005593980745385,-0.002809260912044753,0
0.15159295785649474,0.10779704070326279,0.6678318251936425,-0.32782927312993543,0.6177608805537429,-2.5234589249560613,0.40342910164731627,0.19053902679489443,-0.21289007485242184,0
0.05163796216531038,0.13753096493677364,0.6079814090827846,0.08138753550449059,0.9177268646251866,-1.9299739585925941,0.9415083228927763,0.05962517511755238,-0.8818831477752239,0
-0.05269428454841613,0.16210644657024792,0.60348059915999,0.3164462705272052,0.8563018228924042,-1.2565103670056499,0.39998271781907313,0.05997767108162649,-0.34000504673744664,0
-0.13338612298552788,0.11306164872586294,0.6548301847261151,-0.25575413736351105,0.6928996243693598,-0.7031146679874984,0.4040916079664382,0.059971624117758304,-0.3441199838486799,0
-0.1663272180556562,-0.024222782717109106,0.6039945070953879,0.21570988419508905,0.8619434066805628,0.1446166312135566,0.3971229257132317,0.05998058464671231,-0.3371423410665194,0
0.1888700480670764,0.0,0.4,1.5707963267948966,0.31010790174277186,-1.5707963267948966,0.39940551907785965,0.05997868443583954,-0.3394268346420201,0
1.0570040440742964e-17,0.17262186041072802,0.4,1.5707963275842325,-0.09943149831713945,-1.58638957921199e-08,0.39863660836528103,0.05981739754064047,-0.33881921082464056,0
-0.16264220341019467,1.9917925381256765e-17,0.4,1.5707963267948966,0.11900269539184552,1.5707963267948966,0.40204660013271193,0.059750221481725686,-0.3422963786509862,0
-3.453403512729871e-17,-0.18799453116519066,0.4,1.5707964108467476,0.047527512383599445,3.141592642412947,0.40143387230519356,0.05947642517501851,-0.34195744713017506,0
0.1738930258598689,0.0,0.4,1.5707962351247593,-0.11903842903100743,-1.5707962914771216,0.3987911472706447,0.6466888150377005,0.2478976677670558,1
-0.09404421028270553,0.1628893503673375,0.4,1.5707964375872672,0.26229628698874685,0.5235987826245647,0.40131304473014023,0.03946291300115032,-0.36185013172898994,0
-0.09081598060006163,-0.15729789253849608,0.4,1.5707964212718268,0.042816915852178374,2.617993770379342,0.40013252485152007,0.648017793315988,0.2478852684644679,1
0.19368840554356237,0.010379873826945357,0.43715773788686113,1.3728947135596241,-0.2945138511562839,-1.4591148689105498,0.3963962810219254,0.03998070321338324,-0.35641557780854216,0
-0.09050905842738798,0.15139542605311937,0.5753610644369396,0.7501637366234355,0.27016425279399575,0.25989743227402223,0.4011943085141922,0.039967348267382234,-0.36122696024680995,0
-0.08019876613658881,-0.14966130674616354,0.5045566775608432,1.0065070209858524,0.1982211825948106,2.5256609277575732,0.3984921191448624,0.03998668443312143,-0.35850543471174096,0
0.16945547622857746,-0.01334606058361203,0.6625707715201481,2.5929864627252486,-0.1801014342170621,-1.9344917484403263,0.4017050867264922,0.03992763937880575,-0.36177744734768646,0
1.1294281296681969e-17,0.18699486195476855,0.6987198228488809,2.584352026745667,-0.050818403565939335,-0.08134075514847923,0.40000097355131703,0.4000266626199829,2.5689068665846193e-05,0
-0.1808835178658886,-0.0256284543751733,0.5677377324049205,2.3155699696916847,0.06621637159486846,1.7724679322748067,0.40175794739748866,0.03612311315741055,-0.3656348342400781,0
-3.470256073186012e-17,-0.21828869556712777,0.6793833117240432,2.4874671621021784,0.11869906381164445,-2.9883555568039646,0.39999051122168333,0.3999907449261853,2.3370450197290893e-07,0
0.17056285034191274,0.018313602157132625,0.3477137691013772,1.2723631040836798,0.12961295950292678,-1.503573742091113,0.4016795078766625,0.6538019414934275,0.252122433616765,1
1.0793144671386339e-17,0.19548190397577975,0.40336981139479067,1.5880343606475118,0.012240102938804493,0.00021084891831466574,0.4003389244340268,0.6502420505282099,0.24990312609418314,1
-0.18322421304415742,0.010163782827570004,0.37459093806459975,1.4308344814831986,0.18377911102575137,1.4896412576883604,0.4023039198572984,0.39110108018323897,-0.01120283967405944,0
-3.098752495620212e-17,-0.1432281469689453,0.38850900328938975,1.4902438712217467,0.11085672910045381,3.132662161321273,0.40325506348119855,0.6549036140693121,0.25164855058811353,1
0.16615997514642508,0.02907360565048464,0.3273811142043662,1.1567802998124574,-0.18510982962748496,-1.3168758033976564,0.3977370836503314,0.5529914210680651,0.1552543374177337,1
0.05147135735419142,0.18372101035538335,0.22303067510549243,0.8034002962050965,-0.20274236352831207,-0.0813121572843465,0.4010472923313254,0.40165667241451697,0.0006093800831915575,0
-0.14131701725686546,0.07935456814854366,0.21435390032121882,0.7047421396438258,-0.14920502597157934,1.2321882091382872,0.4000998766271448,0.3844939328044242,-0.015605943822720625,0
-0.1428998577884653,-0.09525998953652223,0.46269876097574497,1.9220541782488507,0.08143373168126063,2.188567040840113,0.40101273904121,0.6499140821504399,0.2489013431092299,1
0.05948516284034882,-0.17399633700346323,0.41929959321868576,1.6755354008260457,0.05631116902383261,-2.806257080746912,0.40093446051869547,0.6119365931485917,0.21100213262989626,1
